Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name,Quantity
CA-2013-162138,24-04-2013,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1
CA-2014-143686,15-05-2014,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,7
CA-2014-140585,19-12-2014,RA-19915,Russell Applegate,Consumer,United States,Encinitas,California,TEC-AC-10003610,Technology,Accessories,Logitech?Illuminated - Keyboard,2
CA-2014-115994,29-01-2014,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,3
CA-2014-166128,12-04-2014,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,5
CA-2012-133452,13-04-2012,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,4
CA-2014-122504,08-11-2014,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,3
CA-2014-159597,10-11-2014,MC-17590,Matt Collister,Corporate,United States,Coachella,California,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,1
CA-2012-143238,06-09-2012,LO-17170,Lori Olson,Corporate,United States,La Quinta,California,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,4
CA-2013-108882,09-01-2013,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,5
CA-2011-114433,13-05-2011,NP-18325,Naresj Patel,Consumer,United States,Oakland,California,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,3
CA-2012-155145,27-12-2012,KN-16450,Kean Nguyen,Corporate,United States,Visalia,California,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,8
CA-2012-157770,13-12-2012,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,5
CA-2012-157770,13-12-2012,RD-19585,Rob Dowd,Consumer,United States,Temecula,California,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,1
CA-2014-123022,04-09-2014,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,3
CA-2011-152233,05-10-2011,KH-16510,Keith Herrera,Consumer,United States,Pomona,California,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,2
CA-2013-142615,21-11-2013,BM-11575,Brendan Murry,Corporate,United States,Montebello,California,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,2
CA-2011-150581,08-04-2011,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,4
CA-2013-165330,12-12-2013,WB-21850,William Brown,Consumer,United States,Anaheim,California,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,4
CA-2013-144092,06-11-2013,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,TEC-AC-10002305,Technology,Accessories,KeyTronic?E03601U1 -?Keyboard?- Beige,4
CA-2014-141138,11-11-2014,GH-14425,Gary Hwang,Consumer,United States,Modesto,California,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,7
CA-2014-121048,15-07-2014,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,3
CA-2011-127866,20-07-2011,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",2
CA-2014-123624,14-11-2014,SE-20110,Sanjit Engle,Consumer,United States,Oxnard,California,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,5
CA-2013-138233,10-11-2013,PF-19165,Philip Fox,Consumer,United States,Oakland,California,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,3
CA-2014-135909,14-10-2014,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,6
CA-2014-137463,17-12-2014,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,TEC-AC-10000358,Technology,Accessories,Imation?Secure?Drive?+ Hardware Encrypted USB?flash drive?- 16 GB,5
CA-2014-137463,17-12-2014,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,5
CA-2014-156776,08-08-2014,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,4
US-2013-123610,13-05-2013,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,6
CA-2013-160717,07-06-2013,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,2
CA-2013-145583,14-10-2013,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,14
CA-2013-126158,26-07-2013,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,FUR-FU-10004864,Furniture,Furnishings,Howard Miller 14-1/2" Diameter Chrome Round Wall Clock,4
CA-2013-126158,26-07-2013,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,9
CA-2013-115917,21-05-2013,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,5
CA-2014-143686,15-05-2014,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",2
CA-2012-112571,22-09-2012,DL-12925,Daniel Lacy,Consumer,United States,Oceanside,California,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,2
CA-2014-133249,09-07-2014,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",5
CA-2014-115994,29-01-2014,BT-11305,Beth Thompson,Home Office,United States,Costa Mesa,California,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",3
CA-2014-168837,15-10-2014,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,2
CA-2013-100965,08-07-2013,RM-19375,Raymond Messe,Consumer,United States,San Jose,California,FUR-FU-10003039,Furniture,Furnishings,Howard Miller 11-1/2" Diameter Grantwood Wall Clock,5
CA-2011-164721,25-11-2011,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,FUR-FU-10001940,Furniture,Furnishings,Staples,3
CA-2011-141607,12-12-2011,WB-21850,William Brown,Consumer,United States,Concord,California,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,1
CA-2014-137428,17-12-2014,AY-10555,Andy Yotov,Corporate,United States,Oceanside,California,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",2
US-2014-109253,22-08-2014,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,4
CA-2014-148264,09-12-2014,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",2
CA-2014-161956,28-08-2014,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2
CA-2012-107937,03-05-2012,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",6
CA-2014-169124,04-07-2014,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,FUR-FU-10001215,Furniture,Furnishings,Howard Miller 11-1/2" Diameter Brentwood Wall Clock,3
CA-2011-166954,25-04-2011,BT-11305,Beth Thompson,Home Office,United States,San Gabriel,California,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",5
CA-2011-169460,19-04-2011,NF-18595,Nicole Fjeld,Home Office,United States,San Jose,California,FUR-FU-10004017,Furniture,Furnishings,Executive Impressions 13" Chairman Wall Clock,3
US-2014-163790,03-11-2014,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,3
US-2014-141852,10-11-2014,JE-15745,Joel Eaton,Consumer,United States,Oceanside,California,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,8
CA-2011-113320,12-12-2011,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",3
CA-2011-113320,12-12-2011,LH-17155,Logan Haushalter,Consumer,United States,Oakland,California,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,3
CA-2014-146626,30-12-2014,BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,8
CA-2012-142454,15-08-2012,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,7
CA-2014-124436,20-03-2014,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",1
CA-2012-119508,04-12-2012,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6
CA-2013-136686,13-12-2013,RF-19840,Roy Franz?sisch,Consumer,United States,Pasadena,California,FUR-FU-10004864,Furniture,Furnishings,Howard Miller 14-1/2" Diameter Chrome Round Wall Clock,6
US-2014-147886,29-03-2014,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,1
US-2014-147886,29-03-2014,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,7
CA-2014-158169,13-08-2014,JM-16195,Justin MacKendrick,Consumer,United States,Lake Forest,California,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,4
CA-2014-140186,30-09-2014,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock,1
US-2013-113985,03-12-2013,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",3
CA-2014-166695,21-05-2014,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,1
CA-2012-114048,14-12-2012,EH-13945,Eric Hoffmann,Consumer,United States,Costa Mesa,California,FUR-FU-10004351,Furniture,Furnishings,Staples,3
CA-2012-134075,12-12-2012,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,3
US-2012-139675,13-03-2012,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,8
CA-2011-112837,11-09-2011,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3
CA-2013-162348,11-11-2013,BF-11170,Ben Ferrer,Home Office,United States,Sacramento,California,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",1
CA-2014-142643,16-10-2014,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,FUR-FU-10000087,Furniture,Furnishings,Executive Impressions 14" Two-Color Numerals Wall Clock,1
CA-2013-101651,25-12-2013,SC-20305,Sean Christensen,Consumer,United States,San Jose,California,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",7
CA-2014-136651,24-04-2014,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",7
CA-2014-136651,24-04-2014,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,2
US-2011-131275,18-03-2011,SC-20050,Sample Company A,Home Office,United States,Burbank,California,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,2
CA-2012-100146,14-05-2012,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,3
CA-2014-121048,15-07-2014,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",3
CA-2014-121048,15-07-2014,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",3
CA-2014-122945,17-11-2014,MB-18085,Mick Brown,Consumer,United States,Roseville,California,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,3
CA-2011-143637,24-03-2011,MS-17710,Maurice Satty,Consumer,United States,Fresno,California,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",2
CA-2014-131807,06-10-2014,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,5
CA-2014-126634,31-03-2014,AB-10165,Alan Barnes,Consumer,United States,Lakewood,California,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,5
CA-2014-103968,02-12-2014,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,FUR-FU-10003394,Furniture,Furnishings,Tenex "The Solids" Textured Chair Mats,9
US-2013-155768,02-12-2013,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,2
CA-2014-156776,08-08-2014,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock,1
CA-2013-114860,23-12-2013,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,8
CA-2013-114860,23-12-2013,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,2
CA-2012-148495,13-08-2012,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,3
CA-2012-149517,19-09-2012,FC-14245,Frank Carlisle,Home Office,United States,Sacramento,California,FUR-FU-10003464,Furniture,Furnishings,Seth Thomas 8 1/2" Cubicle Clock,3
CA-2013-137393,07-05-2013,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,FUR-FU-10001617,Furniture,Furnishings,Executive Impressions 8-1/2" Career Panel/Partition Cubicle Clock,4
US-2012-129007,13-09-2012,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,7
US-2012-129007,13-09-2012,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,FUR-FU-10002379,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,5
US-2012-129007,13-09-2012,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,3
CA-2014-121258,27-02-2014,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,2
CA-2013-145583,14-10-2013,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",4
CA-2013-145583,14-10-2013,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,2
CA-2013-145583,14-10-2013,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,6
CA-2012-110744,07-09-2012,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,7
CA-2012-124919,31-05-2012,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",6
CA-2012-131457,31-10-2012,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,7
CA-2014-118136,17-09-2014,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,OFF-AR-10001427,Office Supplies,Art,Newell 330,1
CA-2011-156601,19-09-2011,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,2
CA-2014-122105,25-06-2014,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,8
CA-2014-100650,30-06-2014,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2
CA-2012-149713,18-09-2012,TG-21640,Trudy Glocke,Consumer,United States,Long Beach,California,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,2
CA-2014-167913,31-07-2014,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,2
CA-2014-167913,31-07-2014,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,OFF-LA-10002787,Office Supplies,Labels,Avery 480,7
CA-2013-152534,21-06-2013,DP-13105,Dave Poirier,Corporate,United States,Salinas,California,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2
CA-2012-148250,13-12-2012,RP-19270,Rachel Payne,Corporate,United States,Riverside,California,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,4
CA-2013-105585,27-08-2013,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,3
CA-2012-126445,27-08-2012,RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,3
CA-2013-166163,16-08-2013,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,OFF-LA-10000452,Office Supplies,Labels,Avery 488,1
CA-2011-126522,01-09-2011,LT-16765,Larry Tron,Consumer,United States,Escondido,California,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",3
CA-2013-141397,21-06-2013,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,2
CA-2013-141397,21-06-2013,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,3
US-2011-157021,01-04-2011,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,OFF-LA-10002312,Office Supplies,Labels,Avery 490,2
US-2012-164448,31-10-2012,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",5
US-2012-164448,31-10-2012,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",14
CA-2014-100384,25-06-2014,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,8
CA-2014-100384,25-06-2014,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9
CA-2014-138380,22-12-2014,YS-21880,Yana Sorensen,Corporate,United States,Oakland,California,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,7
CA-2011-157623,14-03-2011,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,1
CA-2011-164721,25-11-2011,LW-16825,Laurel Workman,Corporate,United States,Brentwood,California,OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,6
CA-2014-166128,12-04-2014,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",7
CA-2012-113110,19-03-2012,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,2
CA-2012-113110,19-03-2012,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,4
CA-2012-139290,26-10-2012,MY-17380,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,OFF-LA-10004008,Office Supplies,Labels,Avery 507,2
CA-2012-164882,31-10-2012,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,OFF-AR-10004272,Office Supplies,Art,Newell 308,3
CA-2012-164882,31-10-2012,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5
CA-2012-164882,31-10-2012,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,3
CA-2012-164882,31-10-2012,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,2
CA-2013-101938,07-01-2013,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,1
CA-2014-129378,02-10-2014,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",2
CA-2014-103380,22-11-2014,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,2
CA-2014-103380,22-11-2014,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,OFF-AR-10003856,Office Supplies,Art,Newell 344,2
CA-2014-103380,22-11-2014,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,2
CA-2014-103380,22-11-2014,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",1
US-2014-117534,26-03-2014,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,4
US-2014-117534,26-03-2014,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,OFF-AR-10003087,Office Supplies,Art,Staples,9
CA-2014-159597,10-11-2014,MC-17590,Matt Collister,Corporate,United States,Coachella,California,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",2
CA-2014-108070,17-04-2014,JE-15745,Joel Eaton,Consumer,United States,San Jose,California,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",4
CA-2014-144827,22-12-2014,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",2
CA-2011-153479,04-10-2011,DF-13135,David Flashing,Consumer,United States,Vallejo,California,OFF-LA-10004689,Office Supplies,Labels,Avery 512,5
CA-2011-154669,08-08-2011,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,11
CA-2014-149559,12-09-2014,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,2
US-2014-146416,21-10-2014,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,OFF-LA-10003714,Office Supplies,Labels,Avery 510,1
CA-2014-150189,09-07-2014,VG-21790,Vivek Gonzalez,Consumer,United States,San Mateo,California,OFF-LA-10002762,Office Supplies,Labels,Avery 485,6
CA-2012-165057,11-09-2012,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,9
CA-2012-165057,11-09-2012,SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,OFF-LA-10003190,Office Supplies,Labels,Avery 474,3
